"CellID","H","DX","DY","LAT","LON","FSM"
3089,17,1585.79040527344,3100.2919921875,37.6812324523926,-75.9928512573242,1
3090,8.8925142288208,1738.16845703125,3134.658203125,37.6824607849121,-75.9740600585938,1
3091,7.30000019073486,1912.12133789062,3172.8056640625,37.6838912963867,-75.9534378051758,1
3092,5.87725210189819,2109.88061523438,3215.35083007812,37.6855697631836,-75.9307250976562,1
3093,3.58876752853394,2334.23657226562,3263.01416015625,37.687557220459,-75.9056396484375,1
3094,4,2586.84936523438,3316.630859375,37.6899223327637,-75.8778762817383,1
3095,1.00000001335143e-10,2849.68212890625,3376.93920898438,37.6927490234375,-75.8471984863281,0
3096,1.00000001335143e-10,3110.63134765625,3444.42749023438,37.6961097717285,-75.8135986328125,0
3097,1.00000001335143e-10,3370.83911132812,3519.54443359375,37.7000961303711,-75.7771148681641,0
3098,1.00000001335143e-10,3631.93115234375,3602.85864257812,37.7048072814941,-75.7377777099609,0
3099,1.00000001335143e-10,3896.00610351562,3695.09228515625,37.7103691101074,-75.6955871582031,0
3100,1.00000001335143e-10,4165.9921875,3797.15893554688,37.7169303894043,-75.6505355834961,0
3101,1.00000001335143e-10,4446.28125,3910.22290039062,37.7246704101562,-75.6026000976562,0
3102,1.00000001335143e-10,4743.93798828125,4035.787109375,37.7338256835938,-75.5516967773438,0
3103,12.5219573974609,5071.2373046875,4175.84130859375,37.7447052001953,-75.497673034668,1
3104,13.9688272476196,5451.78125,4333.14208984375,37.7576942443848,-75.4403076171875,1
3105,13.7739992141724,5938.49609375,4511.859375,37.773567199707,-75.3787612915039,1
3106,13.9459524154663,6689.23583984375,4719.724609375,37.7929573059082,-75.3127288818359,1
3107,18,9177.482421875,4992.82568359375,37.8209800720215,-75.2330932617188,-2
3108,1.00000001335143e-10,0,0,0,0,0
3109,1.00000001335143e-10,0,0,0,0,0
3110,1.00000001335143e-10,1476.5576171875,1526.80969238281,37.6919784545898,-76.9328308105469,0
3111,1.00000001335143e-10,1672.76098632812,1546.06677246094,37.691535949707,-76.9147796630859,0
3112,1.00000001335143e-10,1772.12316894531,1567.61328125,37.6910820007324,-76.8951263427734,0
3113,1.00000001335143e-10,1843.32592773438,1590.7294921875,37.6906433105469,-76.8745727539062,0
3114,1.00000001335143e-10,1896.53210449219,1615.13647460938,37.6902198791504,-76.8533020019531,0
3115,1.00000001335143e-10,1935.25378417969,1640.61877441406,37.6898231506348,-76.8315200805664,0
3116,1.00000001335143e-10,1960.90661621094,1666.97692871094,37.6894569396973,-76.8093719482422,0
3117,1.00000001335143e-10,1973.99780273438,1694.01257324219,37.6891250610352,-76.786994934082,0
3118,1.00000001335143e-10,1974.55688476562,1721.52221679688,37.6888275146484,-76.7645492553711,0
3119,1.00000001335143e-10,1962.3310546875,1749.29528808594,37.6885719299316,-76.7421646118164,0
3120,1.00000001335143e-10,1936.88732910156,1777.11157226562,37.6883506774902,-76.7199935913086,0
3121,1.00000001335143e-10,1897.67663574219,1804.74084472656,37.6881675720215,-76.6981811523438,0
3122,1.00000001335143e-10,1844.08215332031,1831.94274902344,37.6880264282227,-76.6769027709961,0
3123,1.00000001335143e-10,1775.57397460938,1858.46716308594,37.6879196166992,-76.6563186645508,0
3124,1.00000001335143e-10,1698.61157226562,1884.10754394531,37.6878433227539,-76.6365737915039,0
3125,1.00000001335143e-10,1624.15185546875,1908.78759765625,37.6878051757812,-76.6177062988281,0
3126,1.00000001335143e-10,1553.60083007812,1932.52722167969,37.6877899169922,-76.5996551513672,0
3127,3.5,1487.41906738281,1955.36511230469,37.6877975463867,-76.5823822021484,1
3128,6.49974346160889,1426.04504394531,1977.35095214844,37.6878318786621,-76.5658340454102,1
3129,8,1369.89599609375,1998.54455566406,37.6878814697266,-76.5499572753906,1
3130,5,1319.37133789062,2019.01550292969,37.6879539489746,-76.5346908569336,1
3131,1.00000001335143e-10,1274.85266113281,2038.84069824219,37.6880378723145,-76.5199584960938,0
3132,1.00000001335143e-10,1236.70593261719,2058.1064453125,37.6881370544434,-76.5056991577148,0
3133,1.00000001335143e-10,1205.28393554688,2076.90576171875,37.6882553100586,-76.4918365478516,0
3134,1.00000001335143e-10,1180.92810058594,2095.33984375,37.6883811950684,-76.4782867431641,0
3135,1.00000001335143e-10,1163.97192382812,2113.51635742188,37.6885261535645,-76.464973449707,0
3136,1.00000001335143e-10,1154.74475097656,2131.5498046875,37.6886825561523,-76.4518127441406,0
3137,1.00000001335143e-10,1153.10766601562,2149.55834960938,37.6888580322266,-76.4387130737305,0
3138,1.00000001335143e-10,1153.87158203125,2167.61987304688,37.6890487670898,-76.4256057739258,0
3139,1.00000001335143e-10,1153.54809570312,2185.74487304688,37.6892547607422,-76.4124984741211,0
3140,1.00000001335143e-10,1152.03283691406,2203.91625976562,37.6894798278809,-76.3993988037109,0
3141,1.00000001335143e-10,1149.27819824219,2222.11572265625,37.6897239685059,-76.3863220214844,0
3142,1.00000001335143e-10,1145.23547363281,2240.3232421875,37.6899833679199,-76.373291015625,0
3143,1.00000001335143e-10,1139.85498046875,2258.5185546875,37.690258026123,-76.3603057861328,0
3144,1.00000001335143e-10,1133.08618164062,2276.68017578125,37.6905555725098,-76.3473968505859,0
3145,1.00000001335143e-10,1124.87805175781,2294.78564453125,37.6908645629883,-76.3345718383789,0
3146,1.00000001335143e-10,1115.17883300781,2312.8115234375,37.6911926269531,-76.3218460083008,0
3147,1.00000001335143e-10,1103.93688964844,2330.73266601562,37.691535949707,-76.3092422485352,0
3148,3,1091.10046386719,2348.5234375,37.69189453125,-76.2967758178711,1
3149,5,1076.61779785156,2366.15673828125,37.692268371582,-76.2844696044922,1
3150,7.95250129699707,1060.43835449219,2383.60400390625,37.6926536560059,-76.272331237793,1
3151,9.44257640838623,1043.03454589844,2400.84033203125,37.6930541992188,-76.2603912353516,1
3152,7.84562110900879,1026.48522949219,2417.86083984375,37.6934661865234,-76.2486419677734,1
3153,11.9599370956421,1011.37072753906,2434.68286132812,37.6938896179199,-76.2370834350586,1
3154,12.83740234375,997.757690429688,2451.3291015625,37.6943244934082,-76.2256774902344,1
3155,13.5035839080811,985.712951660156,2467.82421875,37.6947708129883,-76.2144241333008,1
3156,14.2350511550903,975.302917480469,2484.19384765625,37.6952323913574,-76.2033004760742,1
3157,18.9099750518799,966.594055175781,2500.46484375,37.6957054138184,-76.1922836303711,1
3158,19.8684883117676,959.653076171875,2516.66674804688,37.6961936950684,-76.1813583374023,1
3159,15.7376279830933,954.547058105469,2532.82934570312,37.6966972351074,-76.1705017089844,1
3160,13.5803995132446,951.34375,2548.98486328125,37.6972160339355,-76.1596984863281,1
3161,12.131199836731,950.111938476562,2565.16650390625,37.6977500915527,-76.1489181518555,1
3162,13.0545587539673,950.921752929688,2581.41015625,37.6983032226562,-76.1381378173828,1
3163,11.5465097427368,953.845031738281,2597.75244140625,37.6988792419434,-76.1273422241211,1
3164,8.02616024017334,959.018493652344,2614.23291015625,37.6994743347168,-76.1165084838867,1
3165,8.48882389068604,970.303466796875,2630.9267578125,37.7000961303711,-76.105583190918,1
3166,8.04716205596924,993.834289550781,2647.99755859375,37.7007484436035,-76.0944747924805,1
3167,8.70719909667969,1030.57922363281,2665.673828125,37.7014465332031,-76.0830230712891,1
3168,10.9222364425659,1081.05981445312,2684.20190429688,37.7021942138672,-76.0710830688477,1
3169,11.5221710205078,1145.86853027344,2703.84399414062,37.7030143737793,-76.0584869384766,1
3170,11.0733404159546,1225.69079589844,2724.88012695312,37.7039222717285,-76.0450820922852,1
3171,10.3263092041016,1321.33422851562,2747.6123046875,37.7049331665039,-76.0306854248047,1
3172,10.5024480819702,1433.76171875,2772.369140625,37.7060699462891,-76.0151214599609,1
3173,10.1518049240112,1564.13317871094,2799.51147460938,37.7073669433594,-75.9981918334961,1
3174,16,1713.857421875,2829.44067382812,37.7088470458984,-75.9796829223633,1
3175,10.5689373016357,1884.66027832031,2862.609375,37.7105598449707,-75.9593811035156,1
3176,11.9594058990479,2078.6728515625,2899.53442382812,37.7125511169434,-75.9370346069336,1
3177,7,2298.55297851562,2940.81469726562,37.7148780822754,-75.9123687744141,1
3178,5,2545.81298828125,2987.13891601562,37.7176208496094,-75.8850860595703,1
3179,3,2802.56103515625,3039.09741210938,37.7208671569824,-75.8549652099609,1
3180,1.00000001335143e-10,3056.75903320312,3097.05078125,37.7246894836426,-75.8220138549805,0
3181,1.00000001335143e-10,3309.38525390625,3161.3037109375,37.7291793823242,-75.7862701416016,0
3182,1.00000001335143e-10,3561.85180664062,3232.24096679688,37.7344284057617,-75.7477798461914,0
3183,1.00000001335143e-10,3815.97265625,3310.3408203125,37.7405662536621,-75.7065734863281,0
3184,1.00000001335143e-10,4074.28564453125,3396.1943359375,37.7477378845215,-75.6626510620117,0
3185,1.00000001335143e-10,4340.62255859375,3490.52734375,37.7561225891113,-75.6160049438477,0
3186,1.00000001335143e-10,4621.20947265625,3594.23706054688,37.765941619873,-75.5666198730469,0
3187,1.00000001335143e-10,4926.98583984375,3708.44848632812,37.7774963378906,-75.5143585205078,0
3188,11.5874271392822,5279.23095703125,3834.62841796875,37.7911567687988,-75.4590911865234,1
3189,11.7543773651123,5726.2353515625,3974.88427734375,37.8076553344727,-75.4000854492188,1
3190,11.4095706939697,6413.70751953125,4133.1064453125,37.8275756835938,-75.337158203125,1
3191,10,8721.900390625,4330.60205078125,37.8558158874512,-75.2619552612305,-2
3192,1.00000001335143e-10,0,0,0,0,0
3193,1.00000001335143e-10,0,0,0,0,0
3194,1.00000001335143e-10,1460.29943847656,1393.99926757812,37.7047805786133,-76.9292907714844,0
3195,1.00000001335143e-10,1654.82250976562,1411.83276367188,37.7045402526855,-76.9114303588867,0
3196,1.00000001335143e-10,1753.64538574219,1431.78796386719,37.7043075561523,-76.891975402832,0
3197,1.00000001335143e-10,1824.64599609375,1453.19458007812,37.7041015625,-76.8716201782227,0
3198,1.00000001335143e-10,1877.85034179688,1475.78967285156,37.7039184570312,-76.8505554199219,0
3199,1.00000001335143e-10,1916.71118164062,1499.36901855469,37.7037696838379,-76.8289794921875,0
3200,1.00000001335143e-10,1942.61120605469,1523.74328613281,37.7036552429199,-76.8070297241211,0
3201,1.00000001335143e-10,1956.03674316406,1548.724609375,37.7035789489746,-76.7848510742188,0
3202,1.00000001335143e-10,1957.00402832031,1574.12133789062,37.7035369873047,-76.7625961303711,0
3203,1.00000001335143e-10,1945.25158691406,1599.73559570312,37.7035369873047,-76.7404022216797,0
3204,1.00000001335143e-10,1920.34326171875,1625.36193847656,37.7035675048828,-76.7184143066406,0
3205,1.00000001335143e-10,1881.72998046875,1650.78735351562,37.7036361694336,-76.6967849731445,0
3206,1.00000001335143e-10,1828.7978515625,1675.79016113281,37.7037391662598,-76.6756820678711,0
3207,1.00000001335143e-10,1761.02221679688,1700.14172363281,37.7038688659668,-76.6552581787109,0
3208,1.00000001335143e-10,1684.81359863281,1723.65356445312,37.7040214538574,-76.6356735229492,0
3209,1.00000001335143e-10,1611.04711914062,1746.2587890625,37.7041969299316,-76.6169509887695,0
3210,1.00000001335143e-10,1541.12475585938,1767.97814941406,37.7043914794922,-76.5990447998047,0
3211,4.19999980926514,1475.51135253906,1788.84936523438,37.7046012878418,-76.5819091796875,1
3212,7.5,1414.64685058594,1808.92041015625,37.7048225402832,-76.5654983520508,1
3213,4.850754737854,1358.95031738281,1828.24853515625,37.7050552368164,-76.5497436523438,1
3214,1.00000001335143e-10,1308.82080078125,1846.89855957031,37.7053031921387,-76.5345916748047,0
3215,1.00000001335143e-10,1264.63989257812,1864.94287109375,37.7055587768555,-76.5199813842773,0
3216,1.00000001335143e-10,1226.77270507812,1882.46154785156,37.7058219909668,-76.5058364868164,0
3217,1.00000001335143e-10,1195.57006835938,1899.54040527344,37.7061004638672,-76.4920806884766,0
3218,1.00000001335143e-10,1171.37121582031,1916.2724609375,37.7063827514648,-76.478645324707,0
3219,1.00000001335143e-10,1154.50720214844,1932.75610351562,37.7066802978516,-76.465446472168,0
3220,1.00000001335143e-10,1145.30432128906,1949.095703125,37.7069931030273,-76.452392578125,0
3221,1.00000001335143e-10,1143.62353515625,1965.39880371094,37.7073173522949,-76.4393997192383,0
3222,1.00000001335143e-10,1144.31774902344,1981.73547363281,37.7076606750488,-76.426399230957,0
3223,1.00000001335143e-10,1143.92712402344,1998.11572265625,37.7080192565918,-76.4133987426758,0
3224,1.00000001335143e-10,1142.34875488281,2014.52355957031,37.7083930969238,-76.4004135131836,0
3225,1.00000001335143e-10,1139.53588867188,2030.9423828125,37.7087898254395,-76.387451171875,0
3226,1.00000001335143e-10,1135.44055175781,2047.3544921875,37.7091979980469,-76.3745346069336,0
3227,1.00000001335143e-10,1130.01428222656,2063.74145507812,37.7096252441406,-76.3616638183594,0
3228,1.00000001335143e-10,1123.20764160156,2080.08447265625,37.7100715637207,-76.3488693237305,0
3229,1.00000001335143e-10,1114.970703125,2096.36254882812,37.7105293273926,-76.3361587524414,0
3230,1.00000001335143e-10,1105.25305175781,2112.5556640625,37.7110061645508,-76.3235549926758,0
3231,1.00000001335143e-10,1094.00415039062,2128.64111328125,37.7114944458008,-76.3110733032227,0
3232,2.65500211715698,1081.173828125,2144.59643554688,37.7119979858398,-76.2987213134766,1
3233,5.05029296875,1066.71203613281,2160.39721679688,37.712516784668,-76.2865295410156,1
3234,7,1050.5693359375,2176.01879882812,37.7130432128906,-76.2745132446289,1
3235,4.73618364334106,1033.21484375,2191.43896484375,37.7135810852051,-76.2626876831055,1
3236,5.55146312713623,1016.70843505859,2206.65405273438,37.7141304016113,-76.2510604858398,1
3237,10.2422370910645,1001.62457275391,2221.68017578125,37.7146873474121,-76.2396087646484,1
3238,13.1020269393921,988.029296875,2236.53759765625,37.7152557373047,-76.2283248901367,1
3239,14.5794105529785,975.987731933594,2251.2490234375,37.7158355712891,-76.2171936035156,1
3240,16.2994518280029,965.565551757812,2265.83740234375,37.7164268493652,-76.206184387207,1
3241,26.4753684997559,956.827758789062,2280.32739257812,37.7170257568359,-76.1952819824219,1
3242,24.9878005981445,949.83984375,2294.74462890625,37.717643737793,-76.1844787597656,1
3243,17.4624881744385,944.667236328125,2309.1162109375,37.7182731628418,-76.1737442016602,1
3244,14.135763168335,941.376220703125,2323.470703125,37.7189178466797,-76.1630554199219,1
3245,12.3980274200439,940.033996582031,2337.83813476562,37.7195777893066,-76.1523971557617,1
3246,12.2508001327515,940.708801269531,2352.2490234375,37.7202606201172,-76.1417465209961,1
3247,8.98800945281982,943.470825195312,2366.73706054688,37.7209587097168,-76.1310729980469,1
3248,8.15904331207275,948.453674316406,2381.33618164062,37.7216835021973,-76.120361328125,1
3249,8.30000019073486,959.474304199219,2396.11303710938,37.7224311828613,-76.1095733642578,1
3250,7.78757762908936,982.593139648438,2411.21142578125,37.7232131958008,-76.0985946655273,1
3251,7.67078018188477,1018.75903320312,2426.83227539062,37.7240447998047,-76.087287902832,1
3252,8.35658931732178,1068.47778320312,2443.19213867188,37.7249336242676,-76.0755004882812,1
3253,9.04877376556396,1132.32263183594,2460.51977539062,37.725902557373,-76.0630645751953,1
3254,10.3693418502808,1210.95654296875,2479.05908203125,37.7269668579102,-76.0498352050781,1
3255,11.7002019882202,1305.15930175781,2499.07153320312,37.7281455993652,-76.0356369018555,1
3256,11.3931636810303,1415.85900878906,2520.84106445312,37.7294654846191,-76.0202789306641,1
3257,10.3044757843018,1544.17211914062,2544.67797851562,37.7309608459473,-76.0035858154297,1
